serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2011-10909,Wild animals,野生動物,Chinese,,王燕參編,新雅文化事業,978-962-08-5387-6,,精裝,$,38.00,,,,,,香港,2011,14厘米無頁碼彩色插圖,中英對照,
2011-08993,,釣魚趣事,Chinese,萬玉德張脈峰編,萬玉德張脈峰編著,中國文化出版社,978-988-19901-5-0,,,$,18.00,,,,,,香港,2011,,內容以簡體字排版,
2011-08008,,陪我長大,Chinese,,Philip Yue編曲,風鈴音樂藝術中心,978-988-98973-5-2,,,$,19.00,,,,,,香港,2011,,姬聲雅士無伴奏合唱系列,
2011-09726,,陳大羽百年藝術大展精粹,Chinese,,,天地,978-988-219-410-6,,,$,180.00,,,,,,香港,2011,,內容以簡體字排版,
2011-09707,,陳平對話錄:一代知識分子對話求解當今世界困局.第3卷,Chinese,,陳平編,天地,978-988-219-441-0,,,$,88.00,,,,,,香港,2011,,陽光天地系列,
2011-11509,,,Chinese,陳老師的四節編劇課陳玉音,陳老師的四節編劇課陳玉音著,匯智,978-988-15408-8-1,,,$,58.00,,,,,,香港,2011,,,
2011-07704,,陳東食療智慧.行政人員保健篇,Chinese,陳東,陳東著,經濟日報,978-962-678-659-8,,,$,78.00,,,,,,香港,2011,,,
2011-07705,,"陳東食療智慧. 2,滋補療疾篇",Chinese,陳東,陳東著,經濟日報,978-962-678-660-4,,,$,78.00,,,,,,香港,2011,,,
2011-10362,,陳滿常青,Chinese,,方善鵬陳本立主編,中華詩詞,978-988-8106-51-6,,,$,25.00,,,,,,香港,2011,,內容以簡體字排版,
2011-10341,,陳德凌速寫集,Chinese,,,香港國際畫院,978-988-18075-7-1,,,$,36.00,,,,,,香港,2011,,內容以簡體字排版,
2011-09418,,陸陳娃娃漢語幼兒500詞語卡,Chinese,,,陸陳漢語國際教育,978-988-19696-8-2,,,$,180.00,,,,,,香港,2011,,陸陳漢語系列教材娃娃漢語,
2011-08715,,章友華畫集,Chinese,,,藏珍閣,978-988-98782-8-3,,,$,125.00,,,,,,香港,2011,,,
2011-10995,,魚掛到臭貓叫到瘦,Chinese,更的的,更的的著,香港知青,978-988-18818-2-3,,,$,108.00,,,,,,香港,2011,,,
2011-09136,,鹿飲山泉,Chinese,仲誠,仲誠著,藝陽出版社,978-988-15305-4-7,,,CNY,38.00,,,,,,香港,2011,,內容以簡體字排版,
2011-10112,,麥呢呢,Chinese,梁進,梁進著,青春文化事業,978-988-15429-4-6,,,$,68.00,,,,,,香港,2011,,,
2011-10914,,麥哲倫和第一次環球旅行,Chinese,Luca Novelli,Luca Novelli著張琳翻譯,新雅文化事業,978-962-08-5437-8,,,$,42.00,,,,,,香港,2011,,十大天才,
2011-10284,,"麻煩女生. 5,大日子",Chinese,小欣,小欣著,辣椒,978-988-15025-3-7,,,$,62.00,,,,,,香港,2011,,Bravo繪本系列; 5,
2011-09841,,麻辣教師GTO :湘南14日. 6,Chinese,藤沢亨,藤沢亨著李芝慧譯,東立香港中文版,978-986-10-7202-9,,,$,30.00,,,,,,香港,2011,,,
2011-07996,,最便宜的英國大學,Chinese,凡夫,凡夫著,德輔策略有限公司,978-988-99135-0-2,,,,,,,,,,香港,2011,,,
2011-09486,Grasp the moments,最美的時光別錯過,Chinese,周有,周有著,突破,978-988-8073-27-6,,,$,58.00,,,,,,香港,2011,,突破叢書.生命禮讚,
2011-10007,,最高明的中醫，就是你自己,Chinese,關德祺,關德祺著,新人才文化,978-988-15207-9-1,,,$,78.00,,,,,,香港,2011,,,
2011-09866,,最強女神傳說. 1,Chinese,矢島正雄,矢島正雄原作Boichi漫畫張益豐譯,東立香港中文版,978-986-10-7160-2,,,$,35.00,,,,,,香港,2011,,,
2011-09867,,最強女神傳說. 2,Chinese,矢島正雄,矢島正雄原作Boichi漫畫張益豐譯,東立香港中文版,978-986-10-7161-9,,,$,35.00,,,,,,香港,2011,,,
2011-09966,,最強最易輸入方法:中文字母輸入法,Chinese,袁美玲編,袁美玲編著,中文環境系統(香港),978-988-15491-6-7,,,$,60.00,,,,,,香港,2011,,,
2011-11046,Food waste,剩食,Chinese,陳曉蕾,陳曉蕾著,三聯,978-962-04-3133-3,,,$,108.00,,,,,,香港,2011,,,
2011-09833,,創帝紀.第3冊,Chinese,孫威軍,孫威軍著,東立,978-962-955-863-5,,,$,30.00,,,,,,香港,2011,,,
2011-10248,Innovative ink painting 2011,創意水墨201,Chinese,,,香港現代水墨畫協會,978-988-98948-7-0,,,,,,,,,,香港,2011,,,
2011-09975,,創意休閒看身心,Chinese,卓朱慧敏,卓朱慧敏著,心悅文化,978-988-98439-9-1,,,$,27.00,,,,,,香港,2011,,,
2011-08768,IO-EC resource package,創意領袖訓練教育資源套,Chinese,,,香港理工大學電子計算學系,978-988-19642-2-9,,,$,26.00,,,,,,香港,2011,,創新我未來EC計劃,
2011-08132,,創意戲劇:審美。歷程。研究:香港創意戲劇節活動指南,Chinese,,黃麗萍主編,文化地圖,978-988-15462-1-0,,,,,,,,,,香港,2011,,,
2011-10681,,創業起義: 6大香港網站的創業心法,Chinese,尹思哲,尹思哲著,青森文化,978-988-8122-13-4,,,$,98.00,,,,,,香港,2011,,,
2011-08857,Dilemmas of victory : the early years of the People’ s Republic of China,勝利的困境:中華人民共和國的最初歲月,Chinese,,Jeremy Brown Paul G. Pickowicz編姚昱等譯,中文大學出版社,978-962-996-470-2,,,$,145.00,,,,,,香港,2011,,內容以簡體字排版,
2011-11520,,博通旅遊與款待.必修部分1,Chinese,朱慧欣博通編輯組,朱慧欣博通編輯組著,博通文化服務,978-988-18464-5-7,,,$,175.00,,,,,,香港,2011,,,
2011-11521,,博通旅遊與款待.必修部分2,Chinese,朱慧欣博通編輯組,朱慧欣博通編輯組著,博通文化服務,978-988-18464-6-4,,,$,175.00,,,,,,香港,2011,,,
2011-11522,,博通旅遊與款待.必修部分3,Chinese,朱慧欣博通編輯組,朱慧欣博通編輯組著,博通文化服務,978-988-18464-7-1,,,$,175.00,,,,,,香港,2011,,,
2011-11525,,博通旅遊與款待作業.必修部分1,Chinese,,,博通文化服務,978-988-18464-8-8,,,$,40.00,,,,,,香港,2011,,,
2011-11523,,博通旅遊與款待作業.必修部分2,Chinese,,,博通文化服務,978-988-18464-9-5,,,$,40.00,,,,,,香港,2011,,,
2011-11527,,博通旅遊與款待作業.必修部分3,Chinese,,,博通文化服務,978-988-18464-0-2,,,$,40.00,,,,,,香港,2011,,,
2011-10108,,喜樂在人間,Chinese,區樂民,區樂民著,皇冠,978-988-216-228-0,,,$,78.00,,,,,,香港,2011,21厘米205頁彩色插圖,香港皇冠叢書; 1190,
2011-08998,,堪輿一覽,Chinese,孫竹田,孫竹田著,心一堂,978-988-8058-45-7,,,$,238.00,,,,,,香港,2010,"21厘米6, 4, 382頁(心一堂術數珍本古籍叢刊.堪輿類.無常派",,
2011-11435,,壹玖壹壹:從鴉片戰爭到軍閥混戰的百年影像史,Chinese,劉香成,劉香成著,商務,978-962-07-5590-3,,精裝,$,560.00,,,,,,香港,2011,,,
2011-11427,,富士康輝煌背後的連環跳,Chinese,,潘毅等主編,商務,978-962-07-6463-9,,,$,88.00,,,,,,香港,2011,,,
2011-11061,,富中作樂,Chinese,高声,高声著,三聯,978-962-04-3112-8,,,$,78.00,,,,,,香港,2011,,,
2011-10245,,富豪產業信託2011年中期報告,Chinese,,,富豪產業信託,,,,,,,,,,,香港,2011,,,
2011-10747,,寒蟬鳴泣之時解:祭囃篇. 06竜騎士07原作鈴羅木かりん作畫林光,Chinese,,俊譯,玉皇朝出版香港中文版,978-988-8089-82-6,,,$,35.00,,,,,,香港,2011,,,
2011-10748,,寒蟬鳴泣之時解:祭囃篇. 07竜騎士07原作鈴羅木かりん作畫林光,Chinese,,俊譯,玉皇朝出版香港中文版,978-988-8127-24-5,,,$,35.00,,,,,,香港,2011,,,
2011-09007,Honoring Lord the spirit : my reflections and experienes in his works,尊崇主聖靈:我對聖靈作為的思考和體驗,Chinese,連達傑,連達傑著,浸信會出版社(國際),978-962-933-802-2,,,$,72.00,,,,,,香港,2011,,,
2011-10085,,尋找快樂的神秘力量,Chinese,程靖,程靖著,青源出版社,978-988-8087-33-4,,,$,78.00,,,,,,香港,2011,,,
2011-09739,Iso misaki tarou,尋找泰來,Chinese,葉志偉,葉志偉著,Kubrick,978-988-19359-7-7,,,$,75.00,,,,,,香港,2011,,葉志偉私記; 2,
2011-10953,,尋找船之帆,Chinese,Pierdomenico Baccalario,Pierdomenico Baccalario著Lacopo Bruno插畫顧志翱翻譯,山邊,978-962-923-357-0,,,$,78.00,,,,,,香港,2011,,世紀之謎; 3,
2011-08214,,尋找豐盛生命:如何在資本主義社會中分享豐盛生命,Chinese,葉漢浩,葉漢浩著,匯美書社,978-988-18437-8-4,,,$,55.00,,,,,,香港,2011,,拓思系列; 9,
2011-09190,,嵋峨十二莊述真,Chinese,傅偉中編,傅偉中編著,心一堂增訂本,978-988-8058-68-6,,,$,268.00,,,,,,香港,2011,26厘米174頁彩色插圖,附數碼影音光碟1隻,
2011-08990,,嵫景隨吟,Chinese,呂文芳,呂文芳著,中國文化出版社,978-988-19901-2-9,,,$,18.00,,,,,,香港,2011,,內容以簡體字排版,
2011-08112,,帽子掉了,Chinese,文玉嫻,文玉嫻著,衛生署兒童體能智力測驗服務,978-962-8868-41-4,,,,,,,,,,香港,2011,,,
2011-09287,"Reconciling all things : a Christian vision for justice, peace and healing",復和萬有:正義、和平與醫治的基督徒願景,Chinese,Emmanuel Katongole Chris Rice,Emmanuel Katongole Chris Rice著黃偉文羅偉安楊睿智譯,天道書樓,978-962-208-881-8,,,$,70.00,,,,,,香港,2011,,拓思系列,
2011-10990,,復星國際有限公司2011中期報告,Chinese,,,復星國際有限公司,,,,,,,,,,,香港,2011,,,
2011-11221,,惠記集團有限公司二零一一年中期報告,Chinese,,,惠記集團有限公司,,,,,,,,,,,香港,2011,,,
2011-10134,,惡魔的道理,Chinese,何基佑,何基佑著,青桐社文化事業,978-988-19710-2-9,,,$,68.00,,,,,,香港,2011,,,
2011-10892,,惡魔號之謎&驚魂恐龍島,Chinese,Thomas Berzina,Thomas Berzina著許雪桂奕琴譯,精英,978-988-8046-91-1,,,$,35.00,,,,,,香港,2011,,升級版冒險小虎隊,
2011-10096,,惡魔與天使的感情角力,Chinese,梁望峯,梁望峯著,皇冠,978-988-216-233-4,,,$,68.00,,,,,,香港,2011,19厘米360頁,香港皇冠叢書;第1195種,
2011-10698,,惡魔寶寶. 5,Chinese,篠塚廣夢,篠塚廣夢著李靜琪譯,玉皇朝出版香港中文版,978-988-8127-21-4,,,$,30.00,,,,,,香港,2011,,,
2011-08307,,掌相哲理與人生,Chinese,朱鵲橋,朱鵲橋著,聚賢館,978-962-436-632-7,,,$,130.00,,,,,,香港,2011,,朱鵲橋相命叢書,
2011-09269,,揀樓:香港各區置業指南,Chinese,脫苦海,脫苦海著,博顥2011-12年最新版,978-988-19943-1-8,,,$,108.00,,,,,,香港,2011,,,
2011-07717,,提升幼兒自理能力手冊,Chinese,協康會編,協康會編著,星島,978-962-672-751-5,,,$,48.00,,,,,,香港,2011,,新世代家長教育系列,
2011-11022,,提升孩子記憶50法,Chinese,吳建光崔華芳,吳建光崔華芳著,智能教育,978-962-8904-26-6,,,$,68.00,,,,,,香港,2011,,,
2011-07759,,換命判官.第5期,Chinese,,北原雅紀劇本森田崇漫畫孫智灼譯,天下出版(國際)香港中文版,978-988-8096-43-5,,,$,35.00,,,,,,香港,2011,,,
2011-09177,,換鏡DC攝影百科,Chinese,,e-zone編緝部撰文,香港經濟日報,978-988-19437-0-5,,,$,148.00,,,,,,香港,2011,,附鏡頭選購天書,
2011-08431,,插上思維的翅膀:青少年潛能開發寶典,Chinese,朱洪培,朱洪培著,科學教育,978-988-19394-6-3,,,CNY,39.80,,,,,,香港,2011,,內容以簡體字排版,
2011-08670,Dunhuang Mogao Caves : painted replicas of murals by Chang Shana,敦煌莫高窟:常沙娜老師摹繪集,Chinese,,志蓮淨苑編,志蓮淨苑,978-962-7714-62-0,,,$,100.00,,,,,,香港,2011,,部分內容以英文排版,
2011-09493,The pursuit of a dream in career planning,敢夢想飛: Young life召命導航手冊,Chinese,蔡元雲,蔡元雲著,突破增訂版,978-988-8073-22-1,,,$,88.00,,,,,,香港,2011,,突破叢書.栽培新一代,
2011-10119,,散散文,Chinese,梁進,梁進著,青春文化事業,978-988-15429-3-9,,,$,68.00,,,,,,香港,2011,,,
2011-08713,,景星鄉誌,Chinese,萬盛區黑山鎮編纂委員會,萬盛區黑山鎮編纂委員會著,中國國際人文,978-988-19799-7-1,,,,,,,,,,香港,2011,,內容以簡體字排版,
2011-11506,,"普通話怎麼說. 2,時尚慣用語",Chinese,劉怡,劉怡著,星島,978-962-672-948-9,,,$,68.00,,,,,,香港,2011,21厘米235頁插圖,附鐳射光碟1隻,
2011-11413,,普通話發音基本功,Chinese,張少雲彭增安,張少雲彭增安著黃國安主編,商務修訂本,978-962-07-1939-4,,,$,62.00,,,,,,香港,2011,,附雷射唱片1隻,
2011-07896,,普通話誦讀篇章.小1,Chinese,,,牛津大學出版社(中國),978-0-19-396905-6,,,,,,,,,,香港,2011,,,
2011-07897,,普通話誦讀篇章.小2,Chinese,,,牛津大學出版社(中國),978-0-19-396906-3,,,,,,,,,,香港,2011,,,
2011-07898,,普通話誦讀篇章.小3,Chinese,,,牛津大學出版社(中國),978-0-19-396907-0,,,,,,,,,,香港,2011,,,
2011-07899,,普通話誦讀篇章.小4,Chinese,,,牛津大學出版社(中國),978-0-19-396908-7,,,,,,,,,,香港,2011,,,
2011-07900,,普通話誦讀篇章.小5,Chinese,,,牛津大學出版社(中國),978-0-19-396909-4,,,,,,,,,,香港,2011,,,
2011-07901,,普通話誦讀篇章.小6,Chinese,,,牛津大學出版社(中國),978-0-19-396910-0,,,,,,,,,,香港,2011,,,
2011-09357,,晴亮美妝術:改變眼神，就能改變命運！,Chinese,,藍尹君編,知出版,978-988-8103-67-6,,,$,58.00,,,,,,香港,2011,,,
2011-10998,,晶文薈萃精選文章.第二輯,Chinese,,陳志雄編,駿程顧問,978-988-18960-3-2,,,$,60.00,,,,,,香港,2011,,,
2011-08738,,智者天行:樓忠福與中國代實業思想家,Chinese,宋榮漢周建順,宋榮漢周建順著2009香港香港商報,,978-962-616-082-4,,,$,160.00,,,,,,,,,,
2011-09729,,智慧甘露:黎日光上師講座輯錄,Chinese,,,佛教溫暖人間慈善基金,978-988-97186-0-2,,,$,30.00,,,,,,香港,2011,,,
2011-08125,,智慧根源,Chinese,黎有恆,黎有恆著,生命流,978-962-313-277-0,,,$,15.00,,,,,,香港,2011,,,
2011-11387,,智慧寶燈,Chinese,索達吉堪布,索達吉堪布著,心一堂,978-988-8058-32-7,,,$,26.00,,,,,,香港,2011,,內容以簡體字排版,
2011-08381,,智趣數學夏令營暑期作業.中5升中6,Chinese,鄧愛蓮編,鄧愛蓮編著,永栢,978-988-19199-3-9,,,$,40.00,,,,,,香港,2011,26厘米125頁插圖,附答案冊,
2011-09410,,曾榮光作品集,Chinese,,,誠諾文化,978-988-99724-0-0,,,$,98.00,,,,,,香港,2011,,,
2011-08322,"Studies in 1, 2 Thessalonians (and slected psalms). Student workbook",期待的一天:研讀帖撒羅尼迦前、後書，詩篇.播道進修級組員本,Chinese,,,國際福音證主協會,978-988-15247-1-3,,,CNY,9.00,,,,,,香港,2010,29厘米63頁插圖,內容以簡體字排版,
2011-08330,"Studies in 1, 2 Thessalonians (and slected psalms). Teacher’ s manual",期待的一天:研讀帖撒羅尼迦前、後書，詩篇.播道進修級導師本,Chinese,,,國際福音證主協會,978-988-15246-2-1,,,CNY,15.00,,,,,,香港,2010,29厘米109頁插圖,內容以簡體字排版,
2011-07760,,"棟篤生活. 8,楊春尚遠",Chinese,森田真法,森田真法著林永耀譯,天下出版(國際),978-988-8096-49-7,,,$,35.00,,,,,,香港,2011,,,
2011-07725,,棋代夢想: Board game x青少年工作,Chinese,周詠禧黎柏然,周詠禧黎柏然著,香港聖公會福利協會,978-962-7967-42-2,,,,,,,,,,香港,2011,,,
2011-09201,,植物的祕密,Chinese,,教元教育研究所文洪成志圖林玎玎編譯,木棉樹,978-988-8015-96-2,,,$,38.00,,,,,,香港,2011,,親親大世界認知繪本,
2011-09024,,欽天監風水正論,Chinese,欽天監刻漏科,欽天監刻漏科著,心一堂,978-988-8058-51-8,,,$,338.00,,,,,,香港,2010,,心一堂術數珍本古籍叢刊.堪輿類,
2011-09023,,游于藝作品選集,Chinese,,,普藝出版社,978-988-15287-2-8,,,$,200.00,,,,,,香港,2011,,,
2011-10408,,港九飲食全攻略,Chinese,KC編,KC編著,正文社,978-988-8070-19-0,,,$,78.00,,,,,,香港,2011,,正文社中國旅遊書; 13,
2011-10889,Yummy Hong Kong dim sum,港式點心,Chinese,蔡潔儀編,蔡潔儀編著,海濱,978-988-202-763-3,,,,,,,,,,香港,2011,21 x 22厘米119頁彩色插圖(蔡潔儀嘗樂坊),中文內容以簡體字排版,
2011-10890,Yummy Hong Kong dim sum,港式點心,Chinese,蔡潔儀編,蔡潔儀編著,海濱,978-988-202-734-3,,,$,78.00,,,,,,香港,2011,21 x 22厘米119頁彩色插圖,中英對照,
2011-09158,,港男達人:港女終極拆解,Chinese,達人,達人著,圓桌精英,978-988-19906-8-6,,,$,68.00,,,,,,香港,2011,,潮文化; 011,
2011-11315,,港股獲利地圖:乾坤燭高勝算買賣法,Chinese,李政平黃嘉和,李政平黃嘉和著,經濟日報,978-962-678-662-8,,,$,128.00,,,,,,香港,2011,,理財創富,
2011-07724,,港澳地區中小學普通話水平考試綱要,Chinese,,李小凡王理嘉主編,香港萬海語言再版,978-962-297-243-8,,,$,180.00,,,,,,香港,2011,,附MP3光碟1隻,
2011-11214,,港穗書畫篆刻交流展,Chinese,,李國明編,普藝出版社,978-988-15287-6-6,,,,,,,,,,香港,2011,,,
2011-10993,,渣打銀行環球透視:拓展亞洲、非洲及中東地區的商機:財務指南2011,Chinese,,Sandra Kong Peter Craughwell編殷大路譯審,PPP,978-988-19972-7-2,,,,,,,,,,香港,2011,,內容以簡體字排版,
2011-10101,,減肥改變命運,Chinese,米施洛營養護康中心,米施洛營養護康中心著,皇冠,978-988-216-222-8,,,$,98.00,,,,,,香港,2011,21厘米177頁彩色插圖,香港皇冠叢書;第1184種,
2011-10010,,減肥真相,Chinese,黃偉寧陳玉儀,黃偉寧陳玉儀著,新人才文化,978-988-19404-7-6,,,$,78.00,,,,,,香港,2011,,,
2011-09432,,湯水茶飲之滋補養生,Chinese,,蔡淑兒編,電視廣播,978-962-8474-72-1,,,$,22.00,,,,,,香港,2011,,養生系列,
2011-10874,Healthy soup for mild illness,湯到病除:戰勝小毛病160問,Chinese,麥鐘文,麥鐘文著,海濱,978-988-202-733-6,,精裝,,,,,,,,香港,2011,22厘米183頁彩色插圖(麥鐘文保健食療),中文內容以簡體字排版,
2011-10875,Healthy soup for mild illness,湯到病除:戰勝小毛病160問,Chinese,麥鐘文,麥鐘文著,海濱,978-988-202-732-9,,精裝,$,88.00,,,,,,香港,2011,22厘米183頁彩色插圖,中英對照,
2011-09042,,湄手繪地圖林超華制作,Chinese,,,中國國際文化,978-988-19691-2-5,,,$,10.00,,,,,,香港,2011,51 x 72厘米摺成18 x 18厘米地圖1幅彩色插圖,中英對照,
2011-09313,"The taste of happiness : staples, entrees, soups, snacks and desserts for cancer patients with love and care",煮出幸福的味道:用愛為癌症病人煮出美味的飯菜、濃湯、小食、甜品,Chinese,九龍中醫院聯網「醫患同心」編輯委員會,九龍中醫院聯網「醫患同心」編輯委員會著,Forms Kitchen Publishing Company,978-988-8103-74-4,,,$,98.00,,,,,,香港,2011,,中英對照,
2011-08699,,無一詩集,Chinese,潘無依,潘無依著,炎黃文化,978-988-19721-5-6,,,$,33.00,,,,,,香港,2011,,內容以簡體字排版,
2011-08781,,無拘界.上卷,Chinese,舒巷城,舒巷城著,花千樹,978-988-8042-40-1,,,$,98.00,,,,,,香港,2011,,,
2011-07763,,無限之住人.第27卷,Chinese,沙村広明,沙村広明著朱麗鴻譯,天下出版(國際)香港中文版,978-988-8096-61-9,,,$,35.00,,,,,,香港,2011,,,
2011-08712,Stopping tobacco educational program,無煙健康:互動教學教材套,Chinese,,,香港理工大學電子計算學系,978-988-19642-3-6,,,,,,,,,,香港,2011,,,
2011-10143,Dreamless world,無夢世界,Chinese,李牧童,李牧童著,青馬文化事業,978-988-8021-67-3,,,$,68.00,,,,,,香港,2011,,解夢師; 3,
2011-08357,,無價而不是廉價,Chinese,呂家聲,呂家聲著,中國基督教播道會文字部,978-962-673-552-7,,,$,6.00,,,,,,香港,2011,15厘米10頁插圖,內容以簡體字排版,
2011-08370,,無價而不是廉價,Chinese,呂家聲,呂家聲著,中國基督教播道會文字部,978-962-673-539-8,,,$,6.00,,,,,,香港,2011,,啟迪心靈信仰系列,
2011-09661,,無緣夫很纏人,Chinese,唐浣紗,唐浣紗著,小小書坊,978-988-201-169-4,,,$,40.00,,,,,,香港,2011,19厘米207頁,花樣系列; 386,
2011-11269,,無齡肌密,Chinese,林思允,林思允著,藍天圖書,978-988-8122-28-8,,,$,88.00,,,,,,香港,2011,,Beauty ; 02,
2011-11517,,犀牛警長離奇失槍事件,Chinese,靜怡,靜怡著,一漫年,978-988-8105-93-9,,,$,48.00,,,,,,香港,2011,21厘米165頁彩色插圖,特務喜羊羊; 21,
