serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2009-11811,"TIME INFRASTRUCTURE HOLDINGS LIMITED Time Infrastructure Holdings Limited major transaction grant of a loan by the group, 2 October 2009","太益控股有限公司主要交易本集團授出貸款,二零零九年十月二日",English,,,Time Infrastructure Holdings Limited,,,,,,,,,,,Hong Kong,2009,"24, 24 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11426,TIMES space. 006,時代空間. 006,English,,edited by Scientific Message Limited.,Artpower International Publish Company Limited,978-988-17684-0-7,,pbk.,CNY,98.00,,,,,,Hong Kong,2009,178 p. : col. ill. ; 31 cm.,Text in simplified Chinese and English,
2009-12638,History : modern world history : complete revision and practice,,English,Allan Todd,,Pearson Education Limited,978-1-4066-5442-4,,pbk.,GBP,9.99,,,,,,Essex,2010,"vii, 154 p. : ill. (some col.), maps, charts ; 30 cm.",+ 1 CD-ROM. (GCSE bitesize),Rev. ed.
2009-12651,History : schools history project : complete revision and practice,,English,Allan Todd,,Pearson Education Limited,978-1-4066-5443-1,,pbk.,GBP,9.99,,,,,,Essex,2010,"v, 164 p. : ill. (some col.), charts ; 30 cm.",+ 1 CD-ROM. (GCSE bitesize),
2009-11798,TONGDA GROUP HOLDINGS LIMITED Tongda Group Holdings Limited 2009 interim report,通達集團控股有限公司2009中期報告,English,,,Tongda Group Holdings Limited,,,,,,,,,,,Hong Kong,2009,"36, 36 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11824,"TONGDA GROUP HOLDINGS LIMITED Tongda Group Holdings Limited discloseable and connected transaction, 4 September 2009","通達集團控股有限公司須予披露及關連交易,二零零九年九月四日",English,,,Tongda Group Holdings Limited,,,,,,,,,,,Hong Kong,2009,"45, 45 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11818,"TONGDA GROUP HOLDINGS LIMITED Tongda Group Holdings Limited renewal of the 10% general limit on the grant of options under the share option scheme, 11 September 2009","通達集團控股有限公司更新根據購股權計劃授出購股權之10%一般限額,二零零九年九月十一日",English,,,Tongda Group Holdings Limited,,,,,,,,,,,Hong Kong,2009,"9, 9 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2009-10550,TOP 10 x 10 of 16th APIDA,,English,,edited by Danny Zhai,Metto International Limited,978-988-18125-1-3,,,$,298.00,,,,,,Hong Kong,2009,407 p. : col. ill. ; 30 cm.,Text in simplified Chinese and English,
2009-11995,TOP global 500 companies in China 2009- 2010,,English,,edited by Tim Burroughs,SinoMedia Holdings (Hong Kong) Limited,978-988-18153-6-1,,pbk.,USD,100.00,,,,,,Hong Kong,2009,1202 p. ; 20 cm.,Includes index Text in simplified Chinese and English,
2009-11190,TOP space & art,,English,,edited and produced by Artpower International Publish Company Limited.,Artpower International Publish Company Limited,978-988-17684-6-9,,,CNY,240.00,,,,,,Hong Kong,2009,255 p. : col. ill. ; 28 cm.,Includes index,
2009-11787,TRAUMA intervention : sharing session resource book,,English,Kitty K.Y. Wu ... [et al.],,The Hong Kong Council of Social Service,978-962-8974-16-0,,pbk.,,Unpriced,,,,,,Hong Kong,2008,37 p. ; 30 cm.,Good practice sharing 2007-2008,
2009-12298,THE TREASURY Accounts of the Government for the year ended 31 March 2009,,English,,,The Treasury,,,,,,,,,,,Hong Kong,2009,211 p. : charts ; 30 cm.,$230.00 (pbk.),
2009-11210,TSA learning handbook : Form 3 English,,English,,,Learning and Teaching Resource Centre,978-988-17458-7-3,,pbk.,$,22.00,,,,,,Hong Kong,2008,93 p. ; 15 cm.,,
2009-11211,TSA learning handbook : Form 3 math,,English,,,Learning and Teaching Resource Centre,978-988-17458-4-2,,pbk.,$,24.00,,,,,,Hong Kong,2008,211 p. : ill. ; 15 cm.,,
2009-11351,"TSANG, Elza Shuk-ching Research reports : a teacher’s reflection : using journal writing to promote reflective learning in the writing classroom. Vol. 8",,English,Elza Shuk-ching Tsang,,Hong Kong University of Science and Technology. Language Centre,978-962-7607-25-0,,pbk.,$,30.00,,,,,,Hong Kong,2007,"xi, 164 p. : chart ; 21 cm.",Includes bibliographical references,
2009-12341,"Esoteric Buddhism : a home coming journey, Xian. Part 1",,English,"TSANG, Kinson",photography by Kinson Tsang ; design edited by Wingcheong Ko,Edward Li Company Limited,978-962-8389-42-1,,,$,198.00,,,,,,Hong Kong,2009,unpaged : ill. (chiefly col.) ; 22 x 30 cm.,,
2009-10339,TSIM SHA TSUI PROPERTIES LIMITED Tsim Sha Tsui Properties Limited annual report 2009,,English,,,Tsim Sha Tsui Properties Limited,,,,,,,,,,,Hong Kong,2009,162 p. ; 29 cm.,Unpriced (pbk.),
2009-10411,"TSO, Tony Sek-kwong New standard liberal studies : Hong Kong today (knowledge overview)",,English,"Tony Sekkwong Tso, Sharon Man-shan Kwan",,International New Standard Press,978-988-17691-8-3,,pbk.,$,40.00,,,,,,Hong Kong,2009,56 p. : charts ; 27 cm.,,
2009-10412,"TSO, Tony Sek-kwong New standard liberal studies : introduction, analysis, and problem-solving : personal development and interpersonal relationships",,English,"Tony Sek-kwong Tso, Wesley Chor-kong Ng",,International New Standard Press,978-988-17690-8-4,,pbk.,$,216.00,,,,,,Hong Kong,2009,"215 p. : col. ill., charts ; 27 cm.",,
2009-11425,TYPOGRAPHY today,,English,,edited and produced by Artpower International Publish Company Limited.,Artpower International Publish Company Limited,978-988-17684-1-4,,,CNY,200.00,,,,,,Hong Kong,2009,391 p. : col. ill. ; 27 cm.,,
2009-13090,UDL HOLDINGS LIMITED UDL Holdings Limited annual report 2009,太元集團有限公司年報2009,English,,,UDL Holdings Limited,,,,,,,,,,,Hong Kong,2009,"98, 98 p. : col. ill. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11985,UNDER the sea,,English,,,I2 Education,978-988-18735-4-5,,pbk.,$,10.00,,,,,,Hong Kong,2009,8 p. : col. ill. ; 21 cm.,,
2009-12546,UNITED Christian Hospital 35th anniversary photo album,基督教聯合醫院35周年照片集,English,,,United Christian Hospital,978-962-8741-11-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"136 p. : ill. (chiefly col.), col. ports ; 21 x 29 cm.",Text in Chinese and English,
2009-11842,UNITED GENE HIGH-TECH GROUP LIMITED United Gene High-Tech Group Limited annual report 2009,聯合基因科技集團有限公司年報2009,English,,,United Gene High-Tech Group Limited,,,,,,,,,,,Hong Kong,2009,"68, 68 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2009-12202,UNIVERSE INTERNATIONAL HOLDINGS LIMITED Universe International Holdings Limited annual report 2009,寰宇國際控股有限公司2009年報,English,,,Universe International Holdings Limited,,,,,,,,,,,Hong Kong,2009,156 p. : col. ill. ; 29 cm.,Text in Chinese and English Unpriced (pbk.),
2009-11060,URBAN China : work in progress : selections from Urban China magazine,城市中國進行時,English,,"edited by Brendan McGetrick, Jiang Jun",Timezone 8 Limited,978-988-18033-9-9,,pbk.,$,350.00,,,,,,Hong Kong,2009,198 p. : col. ill. ; 32 cm.,Text partially in Chinese and English,
2009-10558,VILLA design collection,,English,,edited by Danny Zhai,Metto International Limited,978-988-18125-9-9,,,$,240.00,,,,,,Hong Kong,2009,300 p. : col. ill. ; 27 cm.,,
2009-11793,VITAL PHARMACEUTICAL HOLDINGS LIMITED Vital Pharmaceutical Holdings Limited interim report 2009,維奧醫藥控股有限公司中期報告2009,English,,,Vital Pharmaceutical Holdings Limited,,,,,,,,,,,Hong Kong,2009,"38, 38 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2009-12591,VOCATIONAL TRAINING COUNCIL 2008 survey of the managerial competency profile and management training needs of managers and supervisors in the next three years executive summary,2008年管理及督導人員未來三年管理才能及訓練需求調查報告書摘要,English,,,"Vocational Training Council, Committee on Management and Supervisory Training",,,,,,,,,,,Hong Kong,2009,39 p. : charts ; 30 cm.,Text in Chinese and English Unpriced (pbk.),
2009-11838,VONGROUP LIMITED Vongroup Limited annual report 2009,黃河實業有限公司2009年報,English,,,Vongroup Limited,,,,,,,,,,,Hong Kong,2009,"112, 112 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11820,"WAI CHUN GROUP HOLDINGS LIMITED Wai Chun Group Holdings Limited proposed general mandates to issue and repurchase shares, re-election of directors and notice of annual general meeting, 25 August 2009","偉俊集團控股有限公司發行及購回股份之建議一般授權、重選董事及股東週年大會通告,二零零九年八月二十五日",English,,,Wai Chun Group Holdings Limited,,,,,,,,,,,Hong Kong,2009,"17, 17 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11794,WAI CHUN MINING INDUSTRY GROUP COMPANY LIMITED Wai Chun Mining Industry Group Company Limited interim report 2009,偉俊礦業集團有限公司中期報告2009,English,,,Wai Chun Mining Industry Group Company Limited,,,,,,,,,,,Hong Kong,2009,"18, 18 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2009-12549,Vistas of the dragon : exploring the natural history of Asia,,English,"Nick Walker, Sharon Leece",,PPP Company Limited,978-988-18303-0-2,,,$,200.00,,,,,,Hong Kong,2009,179 p. : col. ill. ; 31 cm.,,
2009-12419,Influenza A (H1N1) : practical strategies for employers in Hong Kong,,English,"Pattie Walsh, Alison Smith",,Sweet & Maxwell Asia,978-962-661-371-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,68 p. ; 24 cm.,,
2009-11804,WANG SING INTERNATIONAL HOLDINGS GROUP LIMITED Wang Sing International Holdings Group Limited interim report 2009,旺城國際控股集團有限公司中期報告2009,English,,,Wang Sing International Holdings Group Limited,,,,,,,,,,,Hong Kong,2009,"34, 34 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2009-11024,Famous Chinese sayings quoted by Wen Jiabao,,English,"WANG, Chunyong",Chunyong Wang ; translated by Sin-wai Chan,Chung Hwa Book Company (Hong Kong) Limited,978-962-8931-65-1,,,$,250.00,,,,,,Hong Kong,2009,332 p. ; 24 cm.,Includes bibliographical references,
2009-11421,Wang Mai,王邁,English,"WANG, Mai",text by Dan Dang ... [et al.],Kwai Fung Art Publishing House,978-988-17259-1-2,,pbk.,$,250.00,,,,,,Hong Kong,2009,178 p. : col. ill. ; 32 cm.,Text in Chinese and English,
2009-12610,Working in the financial services industry,,English,Kay Waters,,Pearson Education Australia Group Pty Limited,978-1-4425-1024-1,,pbk.,,Unpriced,,,,,,Sydney,2010,"x, 572 p. : ill., charts ; 24 cm.",Glossary Includes bibliographical references,3rd ed.
2009-11063,"WEI, Qing Ji Wei Qing Ji",魏青吉,English,,edited by Zhi Li,Timezone 8 Limited,978-988-18034-8-1,,pbk.,$,360.00,,,,,,Hong Kong,2009,237 p. : ill. (chiefly col.) ; 27 cm.,Text in simplified Chinese and English,
2009-11358,"WERNER, David P. Kira’s little organ book : sixteen pieces for small organ or keyboard",,English,"David P. Werner, Gigi C.Y. Lam",,Christian Arts Foundation,978-988-18820-1-1,,sp,$,98.00,,,,,,Hong Kong,2009,16 p. : music ; 30 cm.,,
2009-11989,WHAT do you see?,,English,,,I2 Education,978-988-18735-2-1,,pbk.,$,10.00,,,,,,Hong Kong,2009,8 p. : col. ill. ; 21 cm.,,
2009-11991,WHAT is in the tree?,,English,,,I2 Education,978-988-18735-3-8,,pbk.,$,10.00,,,,,,Hong Kong,2009,8 p. : col. ill. ; 21 cm.,,
2009-11986,WHAT is on the wall?,,English,,,I2 Education,978-988-18735-7-6,,pbk.,$,10.00,,,,,,Hong Kong,2009,8 p. : col. ill. ; 21 cm.,,
2009-11988,WHAT is this?,,English,,,I2 Education,978-988-18735-1-4,,pbk.,$,10.00,,,,,,Hong Kong,2009,8 p. : col. ill. ; 21 cm.,,
2009-11762,"WHEELER, RSM Nelson China tax planning guide",,English,"RSM Nelson Wheeler, Dicky To",,CCH Hong Kong Limited,978-988-18539-7-4,,sp,CNY,5200.00,,,,,,Hong Kong,2009,various paging : 25 cm.,,
2009-11489,WHERE I live,,English,,,Crystal Education Publications,978-962-994-598-5,,pbk.,$,20.00,,,,,,Hong Kong,2009,13 p. : col. ill. ; 21 cm.,Rainbow cartoons,
2009-11992,WHERE is the cat?,,English,,,I2 Education,978-988-18735-6-9,,pbk.,$,10.00,,,,,,Hong Kong,2009,8 p. : col. ill. ; 21 cm.,,
2009-13118,WHO’S who in private equity-China 2010,中國私募股權暨創投基金名錄2010,English,,,AVCJ Group Limited,978-962-7472-33-9,,,$,3080.00,,,,,,Hong Kong,2010,444 p. : ports ; 29 cm.,Includes index Text in simplified Chinese and English,
2009-12319,A guide to civil procedure in Hong Kong,,English,"Michael Wilkinson, Eric T.M. Cheung, Christine N. Booth",,LexisNexis,978-988-8016-51-8,,pbk.,$,600.00,,,,,,Hong Kong,2009,"clxxi, 1014 p. ; 25 cm.",Includes index,3rd ed.
2009-11999,Stateless in Shanghai,,English,Liliane Willens,,China Economic Review Publishing (Hong Kong) Limited,978-988-18154-8-4,,pbk.,USD,19.99,,,,,,Hong Kong,2010,"x, 311 p. : ill., maps, ports ; 22 cm.",,
2009-12642,Art and design : complete revision and practice,,English,Keith Winser,,Pearson Education Limited,978-1-4066-5436-3,,pbk.,GBP,9.99,,,,,,Essex,2010,"xiii, 100 p. : col. ill. ; 30 cm.",+ 1 CD-ROM. (GCSE bitesize),
2009-10329,WO KEE HONG (HOLDINGS) LIMITED Wo Kee Hong (Holdings) Limited interim report 2009,和記行(集團)有限公司中期報告2009,English,,,Wo Kee Hong (Holdings) Limited,,,,,,,,,,,Hong Kong,2009,48 p. ; 29 cm.,Text in Chinese and English Unpriced (pbk.),
2009-11687,Hong Kong inside,,English,Michael Wolf,,Asia One Product and Publishing Limited,978-988-17998-7-6,,set,$,280.00,,,,,,Hong Kong,2009,unpaged : col. ill. ; 25 x 31 cm.,,
2009-11688,Hong Kong outside,,English,Michael Wolf,,Asia One Product and Publishing Limited,978-988-17998-7-6,,set,$,680.00,,,,,,Hong Kong,2009,unpaged : col. ill. ; 25 x 31 cm.,,
2009-13109,"WOLFF, Lutz-Christian Mergers & acquisitions in China : law and practice",,English,,by Lutz-Christian Wolff,CCH Hong Kong Limited,978-988-18842-1-3,,,$,110.00,,,,,,Hong Kong,2009,"xxi, 647 p. ; 24 cm.",Includes index Text in simplified Chinese and English,3rd ed.
2009-11917,WONDERFUL WORLD HOLDINGS LIMITED Wonderful World Holdings Limited annual report 2009,榮德豐控股有限公司二零零九年年報,English,,,Wonderful World Holdings Limited,,,,,,,,,,,Hong Kong,2009,"78, 78 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2009-12006,"WONG, Anita Y. F. My family and my city : people and history",我家我城:人與歷史,English,,"essays by Anita Y.F. Wong, Joseph M. Chan ; paintings and woodcuts by So Fong",Fong & Yeung Studio,978-962-86063-8-2,,pbk.,$,60.00,,,,,,Hong Kong,2009,64 p. : ill. (chiefly col.) ; 29 cm.,,
2009-12330,China bound and unbound : history in the making : an early returnee’s account,,English,Frances Wong,,Hong Kong University Press,978-962-209-171-9,,,$,250.00,,,,,,Hong Kong,2009,"xvi, 151 p. : ill. (some col.) ; 24 cm.",,
2009-11684,IB* diploma study guide. Physics : for both HL/SL,,English,"Will Wong, Wilson Leung",,NTK Publishing Company Limited,978-988-98831-7-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"318 p. : ill., charts ; 28 cm.",Includes index,
2009-11062,Wu Yi,武藝,English,"WU, Yi","translated by Xiao He, Jane He",Timezone 8 Limited,978-988-18033-3-7,,pbk.,$,360.00,,,,,,Hong Kong,2009,253 p. : ill. (chiefly col.) ; 27 cm.,Text in simplified Chinese and English,
2009-11176,Wu Yifeng : landscape,吳一峯:山水,English,"Shaojun Lang, Xin Liu, Rosanne L.S. Hui",,Han Mo Xuan Publishing Company Limited,978-962-8975-02-0,,pbk.,$,150.00,,,,,,Hong Kong,2009,"125 p. : col. ill., ports ; 29 cm.",(Han Mo series; 41) Text in Chinese and English,
2009-11126,"XU, Hong Fei Xu Hong Fei",許鴻飛,English,,edited by Galerie Ora-Ora,Ora-Ora International Limited,978-988-18648-2-6,,,$,80.00,,,,,,Hong Kong,2009,47 p. : ill. (chiefly col.) ; 21 x 29 cm.,Text in Chinese and English,
2009-11993,Competition law and competition policy : China’s perspective,,English,"XU, Shiying",by Shiying Xu,SinoMedia Holdings (Hong Kong) Limited,978-988-18153-8-5,,pbk.,USD,19.99,,,,,,Hong Kong,2009,340 p. ; 20 cm.,,
2009-11423,Yang Din : home is where the heart is,楊登雄:情致歸真,English,"YANG, Din",edited by Vanessa Wong,Kwai Fung Art Publishing House,978-988-17259-7-4,,pbk.,$,200.00,,,,,,Hong Kong,2005,98 p. : col. ill. ; 27 x 29 cm.,Text in Chinese and English,
2009-11422,Yang Din,楊登雄,English,"YANG, Din",edited by Catherine Kwai,Kwai Fung Art Publishing House,978-988-17259-6-7,,pbk.,$,200.00,,,,,,Hong Kong,2002,105 p. : col. ill. ; 27 x 29 cm.,"Text in Chinese, English and French",
2009-11064,Yang Qian : transmundane,楊千:超常,English,"YANG, Qian",edited by Du Huang,Timezone 8 Limited,978-988-18033-4-4,,,$,180.00,,,,,,Hong Kong,2009,116 p. : ill. (chiefly col.) ; 27 cm.,+ 1 DVD Text in simplified Chinese and English,
2009-10720,Language arts poems and songs module workbook,,English,"YING, Alex",by Alex Ying,Starpoint Holdings Limited,978-988-98024-9-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,160 p. : ill. ; 26 cm.,,
2009-11806,ZHEJIANG YONGLONG ENTERPRISES COMPANY LIMITED Zhejiang Yonglong Enterprises Company Limited 2008 third quarterly report,浙江永隆實業股份有限公司2008第三季度業績報告,English,,,Zhejian Yonglong Enterprises Company Limited,,,,,,,,,,,Hong Kong,2009,"20, 20 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2009-13013,,10分鐘玩盡隨身英語A~Z,Chinese,毛孟靜,毛孟靜著,青春文化事業,978-988-18461-7-4,,,$,62.00,,,,,,香港,2009,19厘米182頁插圖,部分內容以英文排版,
2009-13192,,13「吉祥」！詳述13個最常見兒童語言溝通發展的誤解,Chinese,忻嘉俐鄧詠之陳歡,忻嘉俐鄧詠之陳歡著,香港耀能協會,978-962-8890-15-6,,,$,80.00,,,,,,香港,2009,,親子系列,
2009-11434,,15分鐘意粉自煮樂,Chinese,Anita @ SKM,Anita @ SKM著,嘉出版,978-962-8955-80-0,,,$,49.00,,,,,,香港,2009,,中英印對照,
2009-11337,,一九三四年的逃亡,Chinese,蘇童,蘇童著,明報月刊,978-988-18666-7-7,,,$,78.00,,,,,,香港,2009,,世界當代華文文學精讀文庫,
2009-12457,,一九三四年的逃亡,Chinese,蘇童,蘇童著,明報月刊,978-988-18788-3-0,,,,SGD28.00,,,,,,香港,2009,"21厘米x, 413頁",內容以簡體字排版,
