serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2014-00860,VIVA Hong Kong,漫畫旅遊地圖,Chinese,廖仕強,廖仕強著,香港萬歲有限公司,978-988-13163-0-1,,,$,48.00,,,,,,香港,2013,60 x 90厘米摺成20 x 15厘米地圖1張,,
2014-00994,,漁夫雜詠,Chinese,魏迪仁,魏迪仁著,香港文藝出版社,978-988-12962-5-2,,,$,28.00,,,,,,香港,2013,,內容以簡體字排版,
2014-02287,,澈藍海島繽紛遊Easy go ！ :濟州,Chinese,車建恩跨版生活編輯部編,車建恩跨版生活編輯部編著,跨版生活圖書出版14-15年版,978-988-16602-6-8,,,$,88.00,,,,,,香港,2014,,,
2014-01383,,瘋狂歲月中逝去的青春,Chinese,韋文德,韋文德著,藝陽出版社有限公司,978-988-12551-8-1,,,CNY,98.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01115,The buckyball swordsmen,碳六十之劍.四之二,Chinese,周顯,周顯著,紅出版,978-988-8223-84-8,,,$,68.00,,,,,,香港,2013,,Novel ; 43,
2014-02067,,福建:詩與禪之旅,Chinese,少木森,少木森著,中外名流出版社,978-988-16414-6-5,,,$,25.00,,,,,,香港,2013,"21厘米7, 5, 218頁",內容以簡體字排版,
2014-00479,Fujian home cooking,福建菜,Chinese,莊志誠編,莊志誠編著,萬里機構.飲食天地出版社,978-962-14-5341-9,,,$,38.00,,,,,,香港,2014,19厘米96頁彩色插圖(好味家鄉菜),,
2014-01310,The memoirs of Sherlock Holmes,福爾摩斯回憶錄,Chinese,Arthur Conan Doyle,Arthur Conan Doyle著李家真譯注,牛津大學出版社(中國)有限公司,978-0-19-399545-1,,精裝,$,80.00,,,,,,香港,2013,,福爾摩斯全集; III,
2014-01309,The adventures of Sherlock Holmes,福爾摩斯冒險史,Chinese,Arthur Conan Doyle,Arthur Conan Doyle著李家真譯注,牛津大學出版社(中國)有限公司,978-0-19-399544-4,,精裝,$,80.00,,,,,,香港,2013,,福爾摩斯全集; II,
2014-01313,His last bow,福爾摩斯謝幕演出,Chinese,Arthur Conan Doyle,Arthur Conan Doyle著李家真譯注,牛津大學出版社(中國)有限公司,978-0-19-399548-2,,精裝,$,80.00,,,,,,香港,2013,,福爾摩斯全集; VI,
2014-01311,The return of Sherlock Holmes,福爾摩斯歸來,Chinese,Arthur Conan Doyle,Arthur Conan Doyle著李家真譯注,牛津大學出版社(中國)有限公司,978-0-19-399546-8,,精裝,$,80.00,,,,,,香港,2013,,福爾摩斯全集; IV,
2014-01314,The case-book of Sherlock Holmes,福爾摩斯舊案鈔,Chinese,Arthur Conan Doyle,Arthur Conan Doyle著李家真譯注,牛津大學出版社(中國)有限公司,978-0-19-399549-9,,精裝,$,80.00,,,,,,香港,2013,,福爾摩斯全集; VII,
2014-01360,,精明家長管教6件事,Chinese,,林澄江編務總監,荷花出版有限公司,978-962-8997-82-4,,,$,69.00,,,,,,香港,2014,,學前教育系列; 28,
2014-00957,,精裝爆笑王Vol. 001 (20.06.2013)香港東寧國際有限公司,Chinese,,,,,,,,,,,,,,,,14厘米無頁碼彩色插圖不定期,,
2014-00126,Cross commentary & concordance bible,精讀本聖經(改訂增補版),Chinese,牧聲出版有限公司,牧聲出版有限公司著,牧聲出版有限公司,978-988-16431-2-4,,精裝,,,,,,,,香港,2013,,內容以簡體字排版,
2014-01002,,維•他•命:為家庭獻上了大半生,Chinese,,從心會社有限公司編,維護家庭基金有限公司,978-988-16042-1-7,,,,,,,,,,香港,2013,,,
2014-00956,,翡翠寶石專門誌創刊號香港東寧國際有限公司,Chinese,,,,,,,,,,,,,,,,27厘米64頁彩色插圖不定期,,
2014-00638,,翟暉山水.嶺南篇,Chinese,,潘敬標主編,長城藝術出版社有限公司,978-988-12741-4-4,,,$,120.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00268,,聞雞起舞,Chinese,蘇照生,蘇照生著,蘇照生,978-988-12848-3-9,,,$,88.00,,,,,,香港,2013,,蘇照生武俠小說系列,
2014-01568,,與CEO對話:乘風破浪,Chinese,陳志輝謝冠東編,陳志輝謝冠東編著,中華書局(香港)有限公司,978-988-8263-47-9,,,$,88.00,,,,,,香港,2014,,香港中文大學EMBA管理叢書; 33,
2014-01376,,與自己的心對話:我的心呀，你為何憂悶？ : 45個甦醒心靈的歷程,Chinese,葉萬壽,葉萬壽著,文明魚,978-988-8249-30-5,,,$,78.00,,,,,,香港,2014,,生命師傅; 3,
2014-00795,Walking with the lord : living out true hope. Leader’s guide,與恩主同行:活出活潑盼望.組長本,Chinese,陳鴻耀曾景恒何志彬,陳鴻耀曾景恒何志彬著,環球聖經公會有限公司,978-988-8124-76-3,,,$,29.00,,,,,,香港,2013,,《心靈關懷聖經》查經系列,
2014-01379,Walking with the lord : living out true hope. Leader’s guide,與恩主同行:活出活潑盼望.組長本,Chinese,陳鴻耀曾景恒何志彬,陳鴻耀曾景恒何志彬著,環球聖經公會有限公司,978-988-8124-79-4,,,$,29.00,,,,,,香港,2014,"22厘米vii, 134頁",內容以簡體字排版,
2014-00796,Walking with the lord : living out true hope. Group member’s guide,與恩主同行:活出活潑盼望.組員本,Chinese,陳鴻耀曾景恒何志彬,陳鴻耀曾景恒何志彬著,環球聖經公會有限公司,978-988-8124-77-0,,,$,19.00,,,,,,香港,2013,,《心靈關懷聖經》查經系列,
2014-01378,Walking with the lord : living out true hope. Group member’s guide,與恩主同行:活出活潑盼望.組員本,Chinese,陳鴻耀曾景恒何志彬,陳鴻耀曾景恒何志彬著,環球聖經公會有限公司,978-988-8124-80-0,,,$,19.00,,,,,,香港,2014,"22厘米vi, 76頁",內容以簡體字排版,
2014-00170,,與神同行的警察.第2輯,Chinese,,出版小組編,香港警察隊基督教以諾團契有限公司,978-988-97346-4-0,,,,,,,,,,香港,2013,,,
2014-00259,Hong Kong gardens,與眾同賞:香港的花花世界. 3,Chinese,廖婷珍編,廖婷珍編著,廖婷珍,978-988-17662-5-0,,,$,108.00,,,,,,香港,2013,,中英對照,
2014-00453,,蒸的好清爽,Chinese,程安琪陳盈舟,程安琪陳盈舟著,萬里機構.飲食天地出版社,978-962-14-5247-4,,,$,98.00,,,,,,香港,2013,,,
2014-00473,Cocktail,說雞尾酒的語言,Chinese,黃啟麟編,黃啟麟編著,萬里機構.萬里書店,978-962-14-4338-0,,,$,88.00,,,,,,香港,2013,19厘米127頁彩色插圖,附唯讀記憶光碟1隻,
2014-00263,,語橋:以主言與主言,Chinese,高夏芳,高夏芳著,天主教香港聖經協會第2版,978-988-18247-4-5,,,$,30.00,,,,,,香港,2013,,,
2014-00191,,認知治療作業本.焦慮症篇,Chinese,黃富強,黃富強著,認知治療學會(香港)有限公司,978-988-12494-1-8,,,$,40.00,,,,,,香港,2013,,,
2014-01432,"Studies in Matthew. Part 1, Student workbook","認識你的王:研讀馬太福音.上,進修級課程組員本",Chinese,,鮑許冰清主編司徒屏翻譯,中國基督教播道會文字部2修版,978-962-673-456-8,,,$,28.00,,,,,,香港,2014,,研讀全本聖經的查經課程,
2014-00688,Luxury property,豪宅王,Chinese,,超級睇樓王睇樓王及地產組編採,星島日報出版有限公司,978-962-348-267-7,,精裝,$,238.00,,,,,,香港,2013,,中產天書系列; 9,
2014-00677,,趙鈞鴻幼兒教育理念,Chinese,趙鈞鴻,趙鈞鴻著,晶晶教育出版社,978-962-994-716-3,,,$,36.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01898,My marathon in medical leadership,輕舟過。渡萬重山,Chinese,馮康,馮康著,知出版社,978-988-8237-58-6,,,$,98.00,,,,,,香港,2013,,,
2014-00930,,輕鬆忘憂快活遊Easy go ！ :墾丁南台灣,Chinese,高俊權等編,高俊權等編著,"跨版生活圖書出版14-15年版,高雄加強版",978-988-16602-1-3,,,$,85.00,,,,,,香港,2014,,,
2014-01113,,輕鬆抗癌の褐藻糖膠顯奇蹟,Chinese,褐藻糖膠採訪組,褐藻糖膠採訪組著,紅出版,978-988-8223-65-7,,,$,88.00,,,,,,香港,2013,,Health ; 17,
2014-01433,Studies in Isaiah. Student workbook,遙報喜信:研讀以賽亞書.進修級課程.組員本,Chinese,,鮑許冰清主編何鄭愛暉翻譯,中國基督教播道會文字部2修版,978-962-673-600-5,,,$,28.00,,,,,,香港,2014,,研讀全本聖經的查經課程,
2014-01443,,酵素運動環境改造:「家家有酵素運動」紀錄冊,Chinese,,廖珮珊溫志賢傅詠芝編2012香港香港婦女中心協會,,978-988-16480-2-0,,,,,,,,,,,,,,
2014-00370,,銀色沙漏之約,Chinese,頂貓の小姐,頂貓の小姐著,世界出版社,978-962-432-960-5,,,$,58.00,,,,,,香港,2013,,魔術師物語; I,
2014-02061,,銀魂.第52卷,Chinese,空知英秋,空知英秋著江川涼譯,正文社出版有限公司香港中文版,978-988-8154-57-9,,,$,30.00,,,,,,香港,2014,,,
2014-00254,,領匯房地產投資信託基金中期報告2013/2014,Chinese,,,領匯房地產投資信託基金,,,,,,,,,,,香港,2013,,,
2014-01324,The 3 colors of leadership,領導的三重色彩,Chinese,Christian A. Schwarz,Christian A. Schwarz著陳永財翻譯,香港教會更新運動有限公司,978-962-8304-19-6,,,$,110.00,,,,,,香港,2014,,,
2014-02214,,齊乃義李永香夫婦刻瓷作品選集,Chinese,,齊乃義齊征主編,北京文化出版社,978-988-12410-4-7,,,$,80.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00001,,滎陽旅遊詩詞選,Chinese,,李潤昌主編2012香港中國詩書畫出版社,,978-988-16315-6-5,,,CNY,29.00,,,,,,,,,內容以簡體字排版,
2014-02390,,遛腦,Chinese,田炳信,田炳信著,成報出版社有限公司,978-988-15929-1-0,,,CNY,60.00,,,,,,香港,2014,,內容以簡體字排版,
2014-01072,,劉炳宏墨跡,Chinese,,張占偉主編,北京文化出版社,978-988-12410-2-3,,,$,60.00,,,,,,香港,2013,,附摺頁式圖版2頁,
2014-01756,Liu Xiaobo : a biography,劉曉波傳,Chinese,余杰,余杰著2012香港新世紀出版及傳媒有限公司,,978-988-19430-5-7,,,$,148.00,,,,,,,,,,
2014-00685,,寫•真鬼故,Chinese,遨思,遨思著,星島出版有限公司,978-962-348-221-9,,,$,68.00,,,,,,香港,2013,,,
2014-01484,,寫照傅神:陳挺通水墨人物畫,Chinese,,陳挺通主編,中國文藝家出版社,978-988-12793-8-5,,,$,68.00,,,,,,香港,2014,,內容以簡體字排版,
2014-00445,,廚房必備的9種醬料:方便簡單輕鬆變出百道好菜,Chinese,程安琪,程安琪著,萬里機構.飲食天地出版社,978-962-14-5274-0,,,$,98.00,,,,,,香港,2013,,,
2014-00532,,廚皇典範,Chinese,廚皇典範(廚皇會)編,廚皇典範(廚皇會)編著,廚皇典範有限公司創刊珍藏版,978-988-12738-0-2,,,$,98.00,,,,,,香港,2014,,,
2014-01624,,廣州府道教廟宇碑刻集釋.上,Chinese,黎志添李靜編,黎志添李靜編著,三聯書店(香港)有限公司,,,,,,,,,,,香港,2013,"29厘米25, 21, 792頁",全2冊,
2014-01625,,廣州府道教廟宇碑刻集釋.下,Chinese,黎志添李靜編,黎志添李靜編著,三聯書店(香港)有限公司,,,,,,,,,,,香港,2013,29厘米[861]頁,全2冊,
2014-01551,,廣東省收藏家協會攝影專業委員會作品選集,Chinese,,曾小華主編,中華收藏出版社有限公司,978-988-12403-1-6,,,$,100.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00644,,廣東開明畫院,Chinese,,陳永鏘主編,長城藝術出版社有限公司,978-988-12741-8-2,,精裝,$,260.00,,,,,,香港,2013,,內容以簡體字排版,
2014-01971,,慧心摰語,Chinese,,蔡麗雙主編2012香港妙韻出版社,,978-988-16515-2-5,,,$,50.00,,,,,,,,,內容以簡體字排版,
2014-01352,Kylooe T1 : downhearted dragonfly,憂鬱的蜻蜓:告別彩虹,Chinese,門小雷繪,門小雷繪著,三聯書店(香港)有限公司,978-962-04-3497-6,,,$,78.00,,,,,,香港,2013,,Kylooe ; 1,
2014-00694,,數學in minutes,Chinese,Frank Ko,Frank Ko著,香港教育圖書公司,978-988-8186-10-5,,,$,58.00,,,,,,香港,2013,,HKDSE in minutes series ; 04,
2014-00134,,數學科練習及模擬試卷.教師用書,Chinese,,,新亞洲出版社2014-15年版,978-988-226-565-3,,,,,,,,,,香港,2013,30厘米頁碼不一插圖,附應試手冊、答案冊及唯讀記憶光碟1隻,
2014-02054,The storm,暴風雨,Chinese,Jillian Cutting,Jillian Cutting著Philip Webb繪姚釹譯,青田教育中心,978-988-8274-05-5,,,$,16.00,,,,,,香港,2013,,魔術盒叢書.第1輯; 6,
2014-00608,,樓市崩潰？ :解讀市場•政策給你的信息,Chinese,曾淵滄,曾淵滄著,亮光文化有限公司,978-988-8249-22-0,,,$,100.00,,,,,,香港,2013,,common place ; 2,
2014-01105,,樓換樓,Chinese,諗樣,諗樣著,三次坊出版有限公司,978-988-15788-8-4,,,$,88.00,,,,,,香港,2013,,,
2014-00602,,"樂思小學數學同步練習. 1下,教師用書",Chinese,,,樂思教育出版有限公司,978-988-8184-85-9,,,,,,,,,,香港,2013,,附熱身工作紙及唯讀記憶光碟1隻,
2014-00603,,"樂思小學數學同步練習. 2下,教師用書",Chinese,,,樂思教育出版有限公司,978-988-8184-86-6,,,,,,,,,,香港,2013,,附熱身工作紙及唯讀記憶光碟1隻,
2014-00604,,"樂思小學數學同步練習. 3下,教師用書",Chinese,,,樂思教育出版有限公司,978-988-8184-87-3,,,,,,,,,,香港,2013,,附熱身工作紙及唯讀記憶光碟1隻,
2014-00605,,"樂思小學數學同步練習. 4下,教師用書",Chinese,,,樂思教育出版有限公司,978-988-8184-88-0,,,,,,,,,,香港,2013,,附熱身工作紙及唯讀記憶光碟1隻,
2014-00606,,"樂思小學數學同步練習. 5下,教師用書",Chinese,,,樂思教育出版有限公司,978-988-8184-89-7,,,,,,,,,,香港,2013,,附熱身工作紙及唯讀記憶光碟1隻,
2014-00607,,"樂思小學數學同步練習. 6下,教師用書",Chinese,,,樂思教育出版有限公司,978-988-8184-90-3,,,,,,,,,,香港,2013,,附熱身工作紙及唯讀記憶光碟1隻,
2014-02281,,樂淘港澳,Chinese,,郭文研編,樂派王國有限公司,978-988-13198-0-7,,,$,38.00,,,,,,香港,2014,,內容以簡體字排版,
2014-01599,Lok Chi Association Limited 2012-2013 annual report,樂智協會有限公司2012-2013年報,Chinese,,,樂智協會有限公司,,,,,,,,,,,香港,2014,30厘米30頁彩色插圖,,
2014-00960,Lepo第1期香港澤喜有限公司,樂蒲,Chinese,,,,,,,,,,,,,,,,21厘米無頁碼彩色插圖不定期,,
2014-00963,,歐美AV Vol. 001香港澤喜有限公司,Chinese,,,,,,,,,,,,,,,,27厘米無頁碼彩色插圖季刊,,
2014-01563,Marginal center,澄心藝術治療,Chinese,黎家傑,黎家傑著,匯美書社有限公司,978-988-16101-6-4,,,$,150.00,,,,,,香港,2014,21厘米203頁彩色插圖,,
2014-01782,,澄懷•熊曦山水畫冊,Chinese,,,中國藝術家出版社,978-988-12461-2-7,,,$,28.00,,,,,,香港,2013,,,
2014-00721,,潤物細無聲:中大校友訪談錄,Chinese,,左冠輝編撰,達藝,978-988-13043-0-8,,,$,100.00,,,,,,香港,2013,,,
2014-01735,,潮食素菜,Chinese,何美寶,何美寶著,新人才文化,978-988-12324-7-2,,,$,78.00,,,,,,香港,2014,,,
2014-01845,,,Chinese,熱果汁的驚人威力:跟,熱果汁的驚人威力:跟著營養師瘦下去！變年輕！增強免疫力！ = Hot smoothie植木桃子著藍嘉楹譯,Forms Kitchen,978-988-8237-77-7,,,$,78.00,,,,,,香港,2014,,,
2014-01764,,獎門IQ三百題獎門家族創作,Chinese,,,活力文化圖書出版有限公司,978-988-12161-2-0,,,$,28.00,,,,,,香港,2014,,,
2014-01774,,獎門天書獎門家族創作,Chinese,,,活力文化圖書出版有限公司,978-988-12161-1-3,,,$,33.00,,,,,,香港,2013,,超級活力系列,
2014-00725,,磐易開心算,Chinese,張曉宏,張曉宏著,文化走廊出版社,978-988-12303-1-7,,,$,30.00,,,,,,香港,2014,,磐易開心算系列教材,
2014-01933,Psalm 23 in the Zhuan style,篆書詩篇廿三篇,Chinese,羅澄波,羅澄波著,羅澄波,978-988-12187-1-1,,,$,60.00,,,,,,香港,2013,,書法靈修:德育及心靈教育系列; 1,
2014-00038,,罵人的藝術,Chinese,陶傑,陶傑著,皇冠出版社(香港)有限公司,978-988-216-325-6,,,$,88.00,,,,,,香港,2013,,陶傑文化精讀; 8,
2014-01780,The ex-libris Choi Kamcheung張軍璞配詩,蔡金章藏書票藝術,Chinese,,,中國藝術家出版社,978-988-12461-1-0,,精裝,$,98.00,,,,,,香港,2013,,,
2014-00492,Entertaining family style,請客吃飯,Chinese,陳紀臨方曉嵐編,陳紀臨方曉嵐編著,萬里機構.飲食天地出版社,978-962-14-5218-4,,,$,78.00,,,,,,香港,2013,24厘米127頁彩色插圖(特級校對陳家廚坊),,
2014-01553,,論美國妖魔化中國,Chinese,田炳信,田炳信著,成報出版社有限公司,978-988-15929-4-1,,,CNY,36.00,,,,,,香港,2014,,內容以簡體字排版,
2014-01366,Confucian analects,論語,Chinese,,楚建德王嶸譯注,東方文化有限公司,978-988-12603-8-3,,,,,,,,,,香港,2013,"29厘米8, 466頁",,
2014-01401,,趣味填色.生果、食物篇2012香港文光出版社有限公司,Chinese,,,,978-962-386-568-5,,,$,16.00,,,,,,,,21 x 28厘米無頁碼插圖,中英對照,
2014-01399,,趣味填色.交通、太空篇2012香港文光出版社有限公司,Chinese,,,,978-962-386-569-2,,,$,16.00,,,,,,,,21 x 28厘米無頁碼插圖,中英對照,
2014-01400,,趣味填色.動物、海洋篇2012香港文光出版社有限公司,Chinese,,,,978-962-386-570-8,,,$,16.00,,,,,,,,21 x 28厘米無頁碼插圖,中英對照,
2014-01091,,輪迴:陳彤人文攝影作品集,Chinese,陳彤,陳彤著,中國圖書出版社有限公司,978-988-8271-01-6,,,CNY,50.00,,,,,,香港,2013,,內容以簡體字排版,
2014-00425,,適時進補名貴中藥,Chinese,汪文娟編,汪文娟編著,萬里機構.得利書局,978-962-14-5304-4,,,$,88.00,,,,,,香港,2013,,,
2014-01329,,適應性懷緬治療:抗抑鬱小組導師手冊嗇色園-社區服務計劃團隊香港大學社會,Chinese,,工作及社會行政學系樓瑋群編,香港賽馬會,978-988-15262-7-4,,,,,,,,,,香港,2013,,,
2014-00898,,遨遊江海:郵輪、河輪文化之旅,Chinese,孔慧怡,孔慧怡著,天地圖書有限公司,978-988-8254-48-4,,,$,98.00,,,,,,香港,2013,,,
2014-01746,The despotism of Deng Xiaoping,鄧小平的皇權專制主義,Chinese,尹振環,尹振環著,新世紀出版及傳媒有限公司,978-988-15571-6-2,,,$,118.00,,,,,,香港,2013,,,
2014-00330,,鄧聖中國畫作品,Chinese,鄧聖,鄧聖著,集古齋有限公司,978-962-8423-34-7,,精裝,,,,,,,,香港,2013,,,
2014-00926,Delta edges 2013 : Hong Kong & Shenzhen Travelling Exhibition of Contemporary Folk Art exhibition catalogue,銳角2013 :當代民間藝術深港巡迴展展覽圖錄,Chinese,,李嘉言主編,Cultazine Limited,978-988-15462-2-7,,,,,,,,,,香港,2013,,,
2014-00452,,養生蔬果114種吃法:讓你遠離文明病變美更健康,Chinese,佟姍姍楊志雄,佟姍姍楊志雄著,萬里機構.飲食天地出版社,978-962-14-5302-0,,,$,98.00,,,,,,香港,2013,,,
2014-01615,,駐日記:日韓藝能新明解,Chinese,婁吉瓊,婁吉瓊著,日閱堂出版社,978-988-8207-09-1,,,$,88.00,,,,,,香港,2014,,,
2014-01037,,鬧天宮,Chinese,,司馬談徐立京雷偉改編李翔繪畫,東方美術出版社,978-988-15809-1-7,,精裝,$,26.00,,,,,,香港,2013,11 x 15厘米67頁插圖,內容以簡體字排版,
2014-00558,,墨彩蘭崇:天平樓師生書畫作品集,Chinese,,趙節初主編,中國文藝家出版社,978-988-12793-3-0,,,CNY,198.00,,,,,,香港,2013,,,
2014-00162,,噬謊者.第30期,Chinese,迫稔雄,迫稔雄著嚴思敏譯,天下出版(國際)有限公司香港中文版,978-988-8214-11-2,,,$,35.00,,,,,,香港,2013,,,
2014-01608,,噬謊者.第31期,Chinese,迫稔雄,迫稔雄著嚴思敏譯,天下出版(國際)有限公司香港中文版,978-988-8214-45-7,,,$,35.00,,,,,,香港,2014,,,
2014-01941,,墾丁高雄澎湖、東部遊食玩買終極天書,Chinese,謝秀富,謝秀富著,長空出版有限公司14-15全新Update版,978-988-13149-2-5,,,$,108.00,,,,,,香港,2014,,長空自遊系列; 020,
